7176000,11.319650,77.011278,0.04,6,2.48
7178000,11.319649,77.011275,0.28,5,2.48
7180000,11.319649,77.011273,0.19,5,2.48
7182000,11.319649,77.011271,0.28,5,2.47
7184000,11.319653,77.011274,0.39,4,2.49
7186000,11.319656,77.011275,0.87,4,2.48
7188000,11.319658,77.011275,0.19,4,2.48
7190000,11.319657,77.011274,0.63,4,2.48
7192000,11.319658,77.011274,0.26,4,2.48
7194000,11.319660,77.011275,0.48,5,2.48
7196000,11.319659,77.011277,0.20,6,1.14
7198000,11.319653,77.011279,0.07,6,1.14
7200000,11.319649,77.011281,0.61,6,1.14
7202000,11.319642,77.011284,0.85,6,1.14
7204000,11.319639,77.011287,0.72,6,1.14
7206000,11.319635,77.011292,0.22,6,1.14
7208000,11.319635,77.011296,0.33,6,1.14
7210000,11.319634,77.011297,0.26,6,1.14
7212000,11.319636,77.011300,0.44,6,1.14
7214000,11.319639,77.011301,0.56,6,1.14
7216000,11.319644,77.011302,0.65,6,1.14
7218000,11.319646,77.011302,0.74,6,1.14
7220000,11.319645,77.011301,0.54,6,1.14
7222000,11.319644,77.011302,0.61,6,1.14
7224000,11.319644,77.011305,0.44,6,1.14
7226000,11.319643,77.011306,0.33,6,1.14
7228000,11.319641,77.011307,0.81,6,1.14
7230000,11.319644,77.011309,0.76,6,1.14
7232000,11.319647,77.011312,0.98,6,1.14
7234000,11.319642,77.011312,0.56,6,1.14
7236000,11.319641,77.011312,0.35,6,1.14
7238000,11.319638,77.011312,0.74,6,1.14
7240000,11.319637,77.011313,0.80,6,1.14
7242000,11.319640,77.011316,0.22,6,1.14
7244000,11.319637,77.011317,0.22,6,1.14
7246000,11.319634,77.011318,1.22,6,1.14
7248000,11.319633,77.011318,0.19,6,1.14
7250000,11.319632,77.011317,0.11,7,1.14
7252000,11.319631,77.011317,0.59,7,1.14
7254000,11.319636,77.011318,0.44,6,1.14
7256000,11.319642,77.011319,0.67,5,1.21
7258000,11.319645,77.011318,1.30,5,2.44
7260000,11.319648,77.011318,0.57,5,2.43
7262000,11.319649,77.011316,0.57,6,2.43
7264000,11.319651,77.011316,1.09,6,2.43
7266000,11.319656,77.011316,1.07,6,1.56
7268000,11.319662,77.011317,0.89,6,1.56
7270000,11.319665,77.011318,0.78,6,1.14
7272000,11.319667,77.011316,0.06,6,1.14
7274000,11.319670,77.011314,0.41,6,1.14
7276000,11.319672,77.011311,0.63,6,1.56
7278000,11.319667,77.011306,0.80,6,1.56
7280000,11.319665,77.011303,0.17,6,1.56
7282000,11.319674,77.011303,0.11,6,1.14
7284000,11.319672,77.011298,0.63,6,1.14
7286000,11.319675,77.011296,0.37,5,1.21
7288000,11.319682,77.011297,0.91,5,1.21
7290000,11.319684,77.011294,0.22,5,1.21
7292000,11.319686,77.011293,0.93,4,2.41
7294000,11.319690,77.011293,0.31,4,2.41
7296000,11.319692,77.011292,0.44,4,2.41
7298000,11.319693,77.011291,0.20,4,2.41
7300000,11.319693,77.011290,0.24,4,2.41
7302000,11.319691,77.011287,0.63,4,2.41
7304000,11.319694,77.011290,0.28,4,2.40
7306000,11.319691,77.011287,0.22,5,2.40
7308000,11.319689,77.011284,0.78,4,2.40
7310000,11.319684,77.011280,0.52,4,2.40
7312000,11.319686,77.011280,0.04,4,2.40
7314000,11.319690,77.011280,0.91,4,2.40
7316000,11.319690,77.011279,0.37,4,2.40
7318000,11.319690,77.011278,0.20,4,2.40
7320000,11.319695,77.011279,0.93,4,2.39
7322000,11.319713,77.011270,0.57,5,1.22
7324000,11.319732,77.011262,1.20,5,2.39
7326000,11.319730,77.011259,0.61,5,2.39
7328000,11.319733,77.011257,0.81,4,2.39
7330000,11.319733,77.011254,0.31,4,2.39
7332000,11.319735,77.011252,0.72,4,2.39
7334000,11.319735,77.011249,0.37,4,2.39
7336000,11.319737,77.011248,0.46,4,2.38
7338000,11.319736,77.011248,0.44,4,2.38
